,T1,F1,F2,F3,F4,F5,F6,T2,T3,F7,F8,F9,F10
766.0,3.27283977860338,1969.04480105737,6.426239936443713,109.1171292778,19.3839785851738,306.16022714463,6.738335246441395,70.1343870080189,2715.83446137969,219.350695502092,1.0,4.9660527969678,61.4112456362627
767.0,2.54817676210398,1976.8684482118,6.448771182357344,136.600341474323,25.0270390497936,280.842690211312,6.383279472950755,73.5599428180161,3033.72358251432,233.705451355879,1.0,3.98006783184224,43.1074897315025
768.0,3.62804953026881,1883.80491492748,4.914039792336522,111.486477982027,22.1876191885964,273.601526295814,6.745589202234921,71.9157804054792,2837.76452874986,295.232109990375,1.0,8.30144001066107,43.7074024421159
769.0,4.50408922367005,1897.39265546748,6.552712094023436,179.645961730628,19.7573565962587,309.02673417142,5.822717332363338,67.9840010028023,2105.60197347188,290.313930009628,1.0,7.88954770562452,57.6032620661492
771.0,3.25822748482178,1916.86783682727,7.158197280394857,50.2081306756713,19.5331725243812,290.565623239504,5.45838066228623,72.289284100802,2856.16676067774,267.180825598831,1.0,8.31619189143819,64.1948866362518
772.0,3.75012486327703,2053.16986588372,6.541212699142348,137.03738170797,22.1929031768555,321.731010846492,6.238127860449336,72.9505727452493,2375.84474210433,266.368787505177,1.0,8.29287837522209,62.2314883795477
773.0,1.04136336888449,2065.77962814723,5.603375143324626,131.521390085773,25.0120639487807,338.319511983746,6.811868752324132,71.16764732955,1709.20108683395,293.754456913458,1.0,4.35833912189074,69.8872143683577
774.0,3.35476567303528,2009.71494360989,6.825527721998641,162.20930000627,19.1119476618658,343.068538985823,5.310621868237058,78.3507689383128,2110.60461921186,278.592085604861,1.0,3.75658609703948,61.1005324807364
775.0,4.2320944949187,1870.97033040481,6.212995279763147,133.702940057581,20.8650080074382,319.371724495777,6.516613540126897,75.0047858814417,3116.57422574111,255.178646615197,1.0,9.91746753489678,53.1970717502875
776.0,4.07803528921035,1967.30064529739,6.61628835980266,59.2489286023784,18.0916900644559,268.982241512165,6.230616172451616,66.7338459417645,1935.82510236417,177.067052965627,1.0,7.68706803330319,61.4119123810913
777.0,2.69613075211734,1952.85850989454,6.730613246391125,145.080521776996,22.0694328356151,231.849878521293,4.10706433113322,75.030516646937,3088.90574917173,270.918852769866,1.0,8.55055974865526,59.1675518215067
778.0,1.94126973060721,2117.18210788108,6.1482673345999315,138.076276770799,26.0807900172316,332.393463674661,5.647481816384592,69.0842355823832,2781.38615666306,296.901680961583,1.0,6.62577945697068,59.5221863789873
779.0,2.15940618968847,2014.64622915049,6.882631460980022,104.042877171456,24.1416532419941,296.632506515909,6.505457303588944,74.7855784214721,2316.11670717237,219.179154624881,1.0,5.50320923620544,59.222918977618
780.0,4.23084247654169,2019.88791131335,6.16433318149131,113.258674886986,21.7641216713166,272.121045543257,6.6765562656949005,73.0440162952101,2015.35444168731,181.862150625257,1.0,3.88166985541232,70.9038994483201
781.0,2.8631988260669,2071.78508925744,6.736870754950758,155.908887837862,22.3550520807391,262.458550472566,6.074121022808635,75.5166709734622,2689.63575128616,140.201741182078,1.0,4.81646935789783,66.4425751209877
782.0,3.09026039533989,1837.25210512035,6.729965040748676,156.056043848762,21.9264807084284,373.593271173594,6.600067405310461,69.2484760451825,2301.86657761894,245.003990165874,1.0,9.7101650373805,63.467185715897
783.0,2.45008819155668,1915.06234238616,6.46891072498018,82.1776290550825,20.73627595455,269.025500403513,4.473311622513996,66.8822194582642,1250.39280220501,202.762807145059,1.0,2.638171913501,53.7655675176537
784.0,2.81508245933827,1886.86408547238,7.054821021558161,113.336615083155,19.4447875128918,346.604427270303,4.703140266433703,76.9187892013926,2717.98881083831,275.68081076764,1.0,4.33144291031663,71.6733966094071
785.0,0.547391007365624,1931.73983165793,4.832367363967,121.151346373542,22.6675217980769,277.948291803163,6.413466131921238,76.0722522033138,2486.6980934684,262.937030997979,1.0,6.55516991550101,60.3223649022127
786.0,1.79713306901423,1961.00183016849,6.500134612756178,96.4887298289935,25.1526217035573,279.33229849339,6.560733321223803,74.7337036467004,2380.25856291974,245.542317366309,1.0,7.23154214925612,66.9344010987036
787.0,3.56496526376603,1997.29452025728,6.757602894157986,92.4019479247985,23.2579684062161,342.606754420742,4.6695686361691875,73.0430819304929,2071.98847601018,53.5489163606792,1.0,4.69899648635012,70.9305916886791
788.0,2.68778923813409,1903.10284371422,5.828326158063489,106.713852364003,23.5551290758465,289.800991934652,5.564566696252632,73.6825676538807,2261.91747157329,174.858975493684,1.0,8.28395441020827,62.9794705353969
789.0,3.30369411597396,1922.30948374275,6.296400429598857,128.034897314088,27.1517068661021,322.926103128724,5.6765672545547465,75.1665958912594,2076.97426366166,187.035525280825,1.0,6.72634740387208,43.5333210811236
790.0,3.85848780388019,1906.59018537792,7.007029462062902,96.7956178017418,23.39377197194,290.200027971078,6.717056609328567,72.0133619221854,2466.50576975281,248.781185680927,1.0,7.64644566160309,55.1369086497331
791.0,3.42636808229333,2028.02607363071,6.1191074607354246,105.674852085842,22.415610889219,413.273418243566,6.376242169947571,74.8381366042326,2334.64951489919,233.293375907268,1.0,5.25632627883261,46.9660451110014
792.0,3.75061591305705,1973.59967912959,6.804064410885584,111.770750251582,20.9696340228158,240.697635447931,5.767825553466314,74.9432177464116,2733.93171250901,245.741334640701,1.0,6.63392401993311,58.9149951713269
793.0,3.05907060879342,1924.19810619726,7.009121644196373,97.1258546826699,21.1155609777362,286.302096609154,6.451106103467255,73.1709267663511,3000.07800522968,197.786449738183,1.0,5.9344719226808,49.5803826674603
794.0,3.37748875752031,1938.1873280028,6.9482015879184305,73.5161617462415,27.6337424773947,300.816716535508,6.514706112921829,70.2876479347479,3325.80413601582,234.590013619283,1.0,4.39725385721493,42.6735349744305
795.0,3.4348251576456,1894.12093807637,6.595816312075444,93.0954739070986,21.5323410702281,314.761618463189,6.333432629156712,77.2564151960791,2658.73027249085,175.156317421061,1.0,11.0789219960315,60.5326183680543
796.0,3.29906253796612,1958.69582056219,6.208520981229759,109.640874562043,23.3677124552097,307.13292154938,6.612954709071167,70.5419557377808,3245.59436017203,213.035369266329,1.0,10.0269887314202,62.6121212719256
797.0,2.64395785933295,1927.7588046777,6.682944716203207,150.358604524574,26.1107313028722,271.489290048564,5.874036771083844,70.5944613545512,2462.70968319224,224.099800096223,1.0,2.04277179329127,64.5174574283091
798.0,1.51973197005261,1958.39399359717,6.307024230469064,112.912108017281,23.18552881552,217.896467174033,6.656454312698019,73.4938901118638,2657.94852322441,311.128214945515,1.0,4.18484189971471,50.1086449349256
799.0,3.0978365264276,1954.91735411202,6.557849753212739,125.79994911376,25.0018981885898,269.251888498363,6.291564374916753,67.6517685749839,1844.02392638429,280.854847506162,1.0,6.73185692122529,74.1093372864917
800.0,3.10908476389734,1847.07739979624,6.718650594458934,188.049897892565,24.3361025177247,277.894426604066,6.544032627301826,71.758106411829,1494.2534515647,386.903431430897,1.0,6.4122910798089,60.8785253570798
801.0,2.88579148976452,2035.8514425265,6.8986126275687205,60.4961885540981,21.4582802652292,330.927241745308,5.791983040497178,75.4254299831639,2637.43061441291,233.182458975651,1.0,9.93410569831803,48.0572058859784
802.0,3.44965957831086,2001.34908881001,6.6419661269064125,122.411320792768,20.9473321597955,272.137417992282,6.845386554047183,72.9143070596265,2056.86501262586,136.698387847989,1.0,7.27544902069999,65.2601397300714
803.0,3.14963795434901,1940.8756164556,6.702580784909875,108.267127587619,23.6555771932398,270.778521072778,6.6856438839073,71.7021954563054,2683.71834814786,138.241716759865,1.0,7.62892325046654,52.4882653149483
804.0,2.39861211618131,1986.168146378,6.923623137591563,89.4451779769872,22.7107253257495,293.617654718534,6.276926612146035,70.3073266087311,2256.85842272096,262.072287222785,1.0,7.18418358631983,67.0526278753125
805.0,1.42418931259579,1977.62165679058,4.8261512332942464,135.71422441298,18.5158944860288,318.436305158823,5.151427288490003,72.9660913453281,2220.73356603451,131.882737681409,1.0,7.01000948751548,66.16522928216
806.0,3.97638181531447,2052.02888996154,6.704221885431418,110.689774570198,21.9326196341609,351.771501530486,6.920960647094619,70.8664579591204,3372.77111362151,192.457518327456,1.0,7.85905581924396,64.3582457020431
807.0,2.79150429542579,1966.46462994899,6.613526687727904,121.607984239031,22.6679955712654,260.915506153743,6.374062826545953,74.0780225341046,3456.540675715,139.349926469959,1.0,3.65575705064359,41.3093512955103
808.0,2.6659737764859,2037.18572656247,6.232656360246805,71.6665596899761,21.1075004606428,254.396001435461,6.349798346475428,68.9383678956595,3121.45747198395,199.627047937827,1.0,13.4849451024425,51.3056209036489
809.0,2.74491922169687,1993.3769406574,6.299339106878842,98.3211033478243,23.9962586963304,296.06496914141,6.714157048331171,74.5222658649109,2556.77068319187,227.785705234888,1.0,7.89333515816582,55.0383570111608
810.0,2.77251261261336,1978.11453080679,6.847678015449449,106.598532856697,19.4554628073017,248.225385900268,6.389490368912817,76.5672776560613,2524.74241713539,283.811489399985,1.0,6.23671458912071,50.0312610610058
811.0,2.86984604415292,1964.74949176548,5.933711856822379,146.098050713361,20.6465683915073,277.938769890311,6.6013476944731355,79.4504475646082,2805.15851868989,309.786667359667,1.0,6.43189056674707,53.8061193705826
812.0,3.10029062657335,1946.74103316552,6.4659056196282005,76.3700181951406,21.6688690406197,340.233627427675,5.416008446730956,74.7282722824439,2564.87204893348,177.609046701093,1.0,6.999142368955,59.7398334631505
813.0,3.64973882277085,1976.14623899004,6.570013638537797,157.541399690445,22.7362007822556,307.650733813491,6.071318704620422,73.4232576731326,2668.73892860516,204.844969632667,1.0,6.51122784161756,68.6644984395131
814.0,3.33185975735501,1875.54289392783,6.336673383455588,88.2955665962909,19.2023192234106,291.908592416388,5.7535675083143385,69.6892334430759,2436.39775340837,238.746202636866,1.0,9.3140640687464,50.8502833746329
815.0,2.53888968041588,1908.39378953118,6.777924423347698,152.503454226216,21.992953808132,295.529582083855,6.233353725394478,68.465096258039,1849.1355108413,227.779357654868,1.0,5.03044855725871,66.5866692524633
816.0,2.93667363584367,1867.08970116291,5.774302371136161,76.9546093185073,20.3208218356087,317.579060286678,6.483420502018238,79.143190413079,2214.81852171774,218.173079491261,1.0,5.06993100928461,50.5778302491585
817.0,2.26652785644189,1999.65127758277,6.108741600758367,110.457519014565,21.355316444966,299.42888113822,6.494481495936402,73.6908900625163,3291.42340534209,323.865845082922,1.0,9.12944761999377,58.6051822018061
818.0,3.19763695709293,1950.30539944844,6.563779791430654,129.407174048936,23.9826743853649,279.011540088238,5.6436226981041555,71.3387021898366,1865.78151258634,278.392511213206,1.0,7.40803645835927,54.0439495505874
819.0,2.88723834224212,2057.18454938846,5.479924120939476,35.599697406249,20.3056103628747,213.988874306721,5.826838949613011,75.9670774048573,2776.20964239569,200.705096106778,1.0,2.41954869959128,55.3264063378039
820.0,0.596782895663544,1930.38917238334,6.673042885457081,64.8125805922343,20.74929253344,264.844168839452,6.38070633362166,78.5986626067023,2051.95832014446,307.36363924444,1.0,11.0463666453472,68.1124387659919
821.0,4.66268293486436,2052.92073139229,6.439924201854104,92.9222006921453,20.1837788532667,332.38843562375,6.495885434021745,73.5978971384642,2050.32967368917,230.240927377879,1.0,8.05656452161826,56.3994033625073
822.0,3.36714702727566,2055.12097652143,6.570904007092173,135.284461066426,19.35065051659,293.730344462484,6.751803594685415,73.8733619521054,2133.7231723189,276.821240113502,1.0,2.59242635651019,39.3389767010898
823.0,2.87837400526784,1977.12650436177,6.625710957145309,118.753778687839,21.4608169459308,319.249878232552,6.327421703703474,68.0057716190157,2294.2629128926,248.344638490162,1.0,5.41686467068028,45.7084802127863
824.0,2.89248156568802,1973.19029527069,7.002764830089929,131.391858423297,23.4686082901324,342.852348868811,6.722746001824553,72.4036152772304,2246.42201556864,277.596447330117,1.0,9.03087244074405,52.9623114478102
825.0,3.68803694251934,1931.37817551887,6.195712355705476,159.62912967926,20.3315338868225,281.534696283866,6.056117899520062,69.0925193738508,3064.37516084972,292.737251514859,1.0,7.76367437977347,48.8656210033252
826.0,2.95079908167202,2084.92293173102,5.856345049367428,130.265525463548,20.6705122189533,353.555833860581,5.735789647201581,76.0605839028716,2130.39077509026,105.988138062338,1.0,4.5121330149803,70.8973694781022
827.0,2.23334941082696,2044.10229811144,7.038515921893428,131.673486366211,23.4748175591345,273.591281378132,7.019006700335568,77.6425227973957,1785.87336804671,189.351785657989,1.0,7.93647356918919,59.6947382788658
828.0,2.36140236745807,1912.84593208736,6.742976874041307,146.338944669995,24.0722080139182,243.129816433232,6.798788129691237,76.8209329024427,2560.56102757522,232.053970599788,1.0,7.61043133232177,51.6903741603322
829.0,1.82980855497535,1875.18793369842,7.148577753752183,133.98885938016,24.634346492636,291.701206996745,5.76100269343276,75.8002760874065,2822.51234933414,241.139787407727,1.0,5.42433835793318,55.6082384136922
830.0,4.234473018287,2008.67288769177,7.11192384437226,133.26014836003,23.5120141723516,329.557625374229,5.820247976492691,75.4601291602167,2892.63901512886,184.889666024674,1.0,7.96119278420178,66.7597271808461
831.0,2.42612999661366,1921.98787143954,7.112164201369333,116.38586094659,28.8489016191684,318.723953871392,6.527089220434137,78.9606926507743,2483.72706319526,259.77734699536,1.0,10.0671231646161,56.0378864744362
832.0,2.9924194781386,2000.59645586678,6.139323763526646,121.97806763199,21.1161763881062,186.508612778258,5.82997906858556,72.9047729598082,2299.67597753743,290.125624200961,1.0,3.98647876690886,66.0399152178022
833.0,2.3162346616879,1961.47615941346,6.856587907496872,92.4836189344448,24.0340107701071,278.655903489289,6.068829281548262,77.190451928384,2751.23567083385,221.839204233386,1.0,5.95011780858882,67.2750230865973
834.0,1.96810011772248,1964.72157726441,6.433813103318927,157.120647067109,27.5213411895619,303.352291106314,6.718142435517172,73.7179903425707,2825.10974271617,118.461974117453,1.0,5.43113465739575,63.4927958744013
835.0,2.4562612115242,1984.95403030626,6.439108314583972,130.912608010069,23.9621653802347,246.96841221119,5.626998689612821,73.1371888079156,2150.82883341921,126.966998219946,1.0,11.7044040571553,53.7441926771215
836.0,4.67282291705565,1930.56953722466,6.959099754706431,108.693314762328,26.7986072804145,273.0179025579,6.003211827622547,72.4928337095975,2649.36044916971,265.270503922288,1.0,9.34277322195721,72.2452420551736
837.0,0.98674602646345,1998.05847300065,6.956355855803338,137.936242554992,28.9550943746499,292.986330325323,5.836494177561659,71.6739071670114,2754.51587946515,163.68449291877,1.0,3.71539074304265,55.7476087169067
838.0,3.99079390669809,2018.23121254874,6.567841121559114,101.903835781668,21.1955266117183,227.56410440719,6.553448723289392,73.5504330910946,2647.58805816724,239.096087030215,1.0,10.3873810802504,52.7616788817242
839.0,1.49768768311121,1990.00847831283,6.790678547831006,80.9223747802745,17.9243288258905,233.130738319706,6.089060751469975,70.8607361511272,1841.00440947042,244.715216712321,1.0,5.73174848507734,58.8721005700612
840.0,2.97045543021667,2020.42915972966,5.946587210708474,181.82844779488,20.7282143796362,291.49939457676,5.414545202167125,70.4378778594313,2839.52979897023,198.238029060902,1.0,6.75593498890675,58.5602707118874
841.0,3.27902264127646,1910.43144550332,7.002519222322866,122.234857024183,23.3416820253754,325.879383116353,6.184966963503972,76.8615029565873,2103.2357321953,233.739395974405,1.0,11.0620697546059,59.7890962440317
842.0,2.32280069776676,1959.08522780269,6.061431430407989,151.474357154686,21.1050170854119,331.720071130956,3.5462836776973865,72.0469523742888,2342.25420208107,324.95643051277,1.0,8.58479975553866,43.918628522995
843.0,2.40030259229468,1984.9917576389,5.898334334985607,119.710269220734,22.1328471063105,306.464884337255,6.746758118175078,66.9272047007435,1824.84437059857,238.064718130207,1.0,8.70271482534788,61.5605206911401
844.0,5.12036847803355,1940.42116324951,6.0323534937086825,91.6690422922063,19.045798879418,308.317099976225,6.030570055424213,68.1413139270848,2149.97468747642,200.619362348908,1.0,3.61577926993478,48.5859360355642
845.0,2.97734831892263,2158.79483589482,6.829085397727633,155.224211314646,25.3971308862967,262.325518496613,5.756361363201722,73.4953500990635,2978.14393873549,207.66202973745,1.0,3.19854591469496,53.7589408889234
846.0,2.89310097054061,1978.94131798102,7.019729795154002,116.796585451808,19.4843660622049,288.247731867025,5.862037444973204,72.3920508475712,2460.99741783141,207.55617085543,1.0,12.1243106348491,49.725199267657
847.0,1.04784437162498,1966.14244775751,6.488067075204362,63.652301744359,26.5164685058214,282.836263500657,6.715975714680435,70.1194787794758,2124.0334997342,262.349621793838,1.0,12.6564753039624,59.4743308398162
848.0,3.65557389993471,1926.73633086224,6.213800629963794,123.15980357237,20.1739820505022,285.137385347081,6.718607606444009,75.6916918771116,2686.60127870777,130.780070713764,1.0,7.77383926330114,65.7506795819339
849.0,2.97904359508385,1906.25026488394,6.518999513677127,111.166300576196,20.0459883389889,293.817554965002,4.434393763633904,71.1201021319712,3099.28061383959,164.365314858858,1.0,9.785760648969,60.9205232395858
850.0,4.07469147209299,2143.72956994719,6.423168237186986,91.1694213323418,24.9372315412893,251.83815115601,5.847597558902791,70.8017490684793,2683.84398277756,325.303926040687,1.0,6.44696693271088,56.8228697281092
851.0,2.58112933447027,1981.46027767987,6.086259428593468,147.555096024181,27.3415177030753,218.879859026962,5.08742165536701,71.9930606877649,2999.54994517905,264.167191690595,1.0,4.43400554151569,52.9847318290191
852.0,2.04093057212972,2020.10838437051,5.600763356569613,150.709762848465,24.2723000590216,296.99602372429,4.669768239314221,75.233736657172,1961.47275853117,234.198350652624,1.0,6.0744202245476,48.8180818200647
853.0,1.81086157641484,2047.6141943049,7.050649810368949,148.422147037363,22.5769499966624,285.256142685964,5.392008951265763,70.2388307140373,2301.49349086688,269.51734577962,1.0,9.08308708418495,51.9116812330188
854.0,3.0420546365074,1877.88678447949,6.8402768379344225,129.821712547563,24.3518096688595,255.684944213535,5.262537055931361,74.0068161724289,2336.32367227579,298.074355819963,1.0,5.8716793791053,56.8913118995629
855.0,1.29866706783599,2093.94243644794,6.799043910158488,112.455776956211,19.7945329592369,258.799345632347,5.780095792365672,73.4937493591603,2736.78271311038,196.870502419641,1.0,7.36197684761144,64.3119391810011
856.0,2.54955897338691,1958.65369424847,5.555295241605333,138.764399278448,21.1321545288646,275.171344974038,6.420861616635899,70.3212539399961,1510.8606915579,257.768388098119,1.0,9.00606576050163,65.7327091730258
857.0,3.35944155034651,2045.0996433354,5.759532706292999,122.610841547023,23.9806065214382,306.560797370064,5.922523425038442,71.9244947829536,2258.47960018718,234.030170634651,1.0,9.57082373665043,64.6220015067002
858.0,3.13325294715843,1987.3113726615,6.6201879217694435,70.6828274086718,22.407308790178,307.698213331328,5.992248448549766,73.9093830357688,1188.30741806356,150.144485209999,1.0,4.69244084446326,50.8585415124605
859.0,1.63775922071923,1994.08939517516,7.315162479353982,106.703067800109,22.0869398204032,277.271915360715,5.970220641406283,74.2550456035084,2275.24319363984,159.764639678821,1.0,8.61377601926837,49.6369520531539
860.0,2.64974825670426,1852.62244650869,6.6985765459743964,119.34425612285,21.1893710892474,280.116041712035,7.076084491440857,72.5588121191927,2479.1497453511,333.307539792031,1.0,7.85683007255083,60.1998355340752
861.0,0.875457630981136,2021.35491833746,6.740039025911307,79.1994038906579,23.1123726390785,251.490126423913,2.0514606085156966,72.0986154359617,2793.11536442343,143.908878645263,1.0,4.99414321868215,60.9035305674703
862.0,2.84954160852428,1894.9613500061,6.40601797028928,85.0260925660787,20.5529996686706,259.486327449978,5.779278215602664,70.1863632365318,2780.43658932239,147.772556756415,1.0,3.44395623276087,74.8278727108484
863.0,3.71089489216134,1894.97415222246,6.089973365113498,92.228825653464,25.6108977257481,189.208392145644,6.625583405034729,68.7618104072855,2003.31862090863,160.744660535214,1.0,10.5459740677091,52.5051973402258
864.0,1.23554423633886,1850.47350961165,7.0569772962509365,82.8654800946686,21.6887382367611,292.738119067289,6.417394627540467,72.1215532955911,2190.46646845483,195.396895105882,1.0,9.07407166349872,41.2293275885694
865.0,3.18997056591394,2019.70605519878,7.006057875611212,167.194047807929,18.4372706829185,346.658338681201,4.971457416375526,67.6264155771523,1985.26450834822,199.399819027813,1.0,7.34365125486589,61.0016569216573
866.0,4.48753784478679,2038.19418562442,6.673563569835382,105.304124861153,19.848828351876,270.679400359966,6.11436727784054,77.0615545854733,1851.18655633,240.185214550028,1.0,8.09429249220233,64.7987833323335
867.0,4.74831552318702,2082.62096267773,6.389238029394056,190.318107209251,22.2228271425925,269.840299552991,5.922472701937421,76.5014519208887,3197.83149813548,190.875279016224,1.0,8.88834293864883,51.8119052802811
868.0,1.01982987323024,1967.48134424594,6.742230016012147,107.207380410225,18.0831151453032,324.982919177256,5.591537298178763,67.7289672525896,2574.60344344713,256.106132613953,1.0,9.67007699776454,54.8239893136809
869.0,2.63993086925872,1907.27317482055,6.824293174243406,118.91333816991,22.2833686701552,293.819973581458,6.205364908104505,74.6286844154879,3466.09704274794,201.934028804574,1.0,6.7848420075787,66.5395784360701
870.0,4.27146934044777,2054.57036494359,7.104101142989396,110.61372995334,25.8322293303589,343.584498783433,6.096727626700002,74.9433290818552,2573.63812066865,254.3807644272,1.0,4.88483723267214,57.5651879053945
871.0,1.71289488524973,1843.96828506484,6.841114679371045,90.8273070046192,21.7138491832774,286.890668742791,5.348841743676773,71.810145918378,2605.4640644546,238.321652778705,1.0,1.76332383656565,72.8250022841435
872.0,2.7265671040555,2123.46116495855,7.2003359569436265,72.6604137091775,21.9823266344102,223.985566376606,5.62795689450532,72.9584158205131,2298.07683207066,167.165626618232,1.0,6.98343641600619,54.9041216673739
873.0,4.48413457633867,1740.65749569112,6.892933934166572,61.1055685065079,22.5527459730204,310.232466267967,4.604521898577825,74.824992733563,2127.38776217425,243.620388684002,1.0,7.09424326533896,71.5257003377529
874.0,3.30286941189288,1926.49673145409,6.550992926353832,121.662803866473,20.5768978655614,315.027783888453,6.500248446172796,73.9461076390609,3313.82191539197,186.528622013447,1.0,9.07634203553005,59.9399444690916
875.0,1.7269061723003,1942.94999783266,6.63815664660478,118.050764208862,19.3716139571349,318.662923823901,5.66687709607356,72.5016106904068,2323.0330821608,211.868724271219,1.0,7.08301280950471,68.4036598501724
876.0,2.80198972535197,2041.27521272873,6.376837070663093,114.730452639124,22.4636836478149,331.026024881571,6.769920192858096,69.303446006491,2259.78426931352,221.240009615879,1.0,6.50642131065733,62.6612686291071
877.0,5.45556617827335,2099.97307064757,7.13143673074136,108.676612777703,20.1717573110145,223.516609943229,6.149845868065574,66.6574953920545,2317.26874311529,219.733227877824,1.0,8.59596761023288,47.8237101642789
878.0,3.90470607884516,2066.20819127035,5.173113116828135,145.406499673167,19.9528498566736,340.516221787873,6.5079544325103,73.8742785408071,1756.75380158926,159.649742138776,1.0,9.22792457634125,46.4191651369766
879.0,2.4787391418142,1865.23191958319,6.538946993897244,125.164250263762,18.6073062123713,294.557667613456,5.634886656077596,74.7868452100172,1889.59915726676,258.744767714209,1.0,10.7698122405833,60.8006724086839
880.0,2.33785138004343,1949.69868472891,6.428306014093499,141.181564077285,18.9094103554373,220.708092901633,6.700165165415068,69.2012223551941,3329.33753782109,212.259511824857,1.0,7.54781583991514,52.7769958692522
881.0,4.86431668416922,1924.1128274942,6.820528397070722,98.4446758416734,23.4184924388523,301.941400507734,4.893013552732971,69.6126175918171,2152.12776273611,130.658215183603,1.0,7.25985357692397,62.7284658276528
882.0,3.50825106405752,1957.88323830118,7.210316795537511,127.286349889733,22.1299232249216,309.062718662271,5.807541108308018,71.998690545253,2699.01672116821,223.536269073017,1.0,6.35016397015252,64.916830868498
883.0,3.17520319221276,2017.66841827367,6.0645177021823145,120.459241685457,18.8881797695845,221.623818839221,6.311727896870199,71.5549911227018,2616.864265182,237.039086928859,1.0,4.31477389277212,51.9792371871237
884.0,3.53622979213912,1813.68411360277,3.6623967375609205,135.867681790662,18.8388447403542,262.002851805664,3.7705996424373684,76.8500582873478,2505.5404489647,205.074740834867,1.0,4.08846068841256,50.860096741282
885.0,3.35053853315568,1964.86477559956,7.0400035720206935,96.8128972761857,21.5721276033722,284.78126016453,6.78986866981637,72.871322398887,2412.68229356069,283.565145920482,1.0,3.64049644342301,50.2806446095633
886.0,1.88517386379,1907.23149103828,5.771584995991704,133.790192810984,18.7892871742794,357.274793100589,5.316085504281656,75.5298357135528,2882.451194681,238.737603072223,1.0,5.70305862158669,42.771427980967
887.0,2.65558747181084,2043.98978065083,6.039905226958083,96.2362719838077,21.9464165506836,310.290106312753,6.600471612492556,71.9716687152849,2702.39444566067,256.222074434395,1.0,6.28183109050201,59.2266274615895
888.0,3.49995906415608,1907.21951404918,6.981745905112816,85.6718882608479,19.1171455617233,348.474826501678,6.567701345454623,70.1490792647953,2502.03837483128,337.782808161091,1.0,10.0305053253418,67.9713450151938
889.0,4.41197363868934,1897.78589080957,6.485448620061225,104.267911881741,27.4527273521777,271.364108544987,6.2665230490351425,70.2005529532224,3088.22232064562,305.719083466308,1.0,7.47235827273671,56.6532532654399
890.0,0.927840694979109,1952.85738955715,5.720502951357364,105.938449366074,24.7918591489597,318.140519078518,5.960461987575679,72.2215290569692,2640.18690322557,84.4901293002174,1.0,8.29972032022418,59.5635949925502
891.0,1.54570769490491,1964.11542273873,7.059945851249862,134.559327490522,21.0276088394386,251.316137017025,6.753965173490551,67.2940770282282,2577.29744804626,173.45209034277,1.0,7.19926945898796,65.2916303967563
892.0,3.43463178282881,1881.36285855364,6.725851707052338,126.163445635058,16.6675317918352,292.011741712817,4.843504454194848,67.2360992662781,2363.39805979567,198.320944855019,1.0,8.74541866822076,50.3233422156953
893.0,2.62404527795353,1914.49345836041,6.627352120366118,143.016076088522,25.8975797423669,288.343742359926,6.5763713710432965,76.3712676428922,2468.49161140629,173.150018561555,1.0,5.73529958018795,63.9508946615109
894.0,1.2419028503907,1941.71935405087,7.003257258321255,120.842759873006,15.8816675122159,354.394546898239,5.640036549630614,70.4933337551277,2599.82038357758,171.944134762421,1.0,7.14528384146464,43.4265282695586
895.0,5.3141436851035,1989.69408178803,7.005404978386193,97.6061118936328,23.2932915771219,337.223909544356,6.756066996431073,74.6262830300328,1838.41270730623,179.581459277121,1.0,7.0190538414487,68.9734143779487
896.0,3.86403486456265,1954.39453621024,6.220048426095393,51.1359789272126,24.1754709951263,206.794736538511,5.211813404203065,77.8182029067845,2311.39558077006,125.491763038769,1.0,7.69570628816368,47.1705536210281
897.0,3.13492164202903,1952.47788218867,6.775877232579858,41.4291389932645,22.4580228335706,288.312123569454,5.053938871420596,72.6862475259883,3693.67653148801,90.5461467134,1.0,5.83864271236641,73.3453287626365
898.0,1.68688520906113,2079.48309979951,6.262895213703461,88.940284601298,20.4690487186428,370.304232760453,5.821091624788328,74.1913375211973,1793.47375446377,126.411865628212,1.0,4.74812934038192,59.1427904083058
899.0,1.58311750958059,1898.69977057368,6.752672658358373,81.2929659379334,18.4351990219411,338.136721205439,6.193225422301878,79.5687814095852,2429.61935645003,295.745179660009,1.0,3.49874491929842,50.4557099992698
900.0,1.62694580556296,2041.00902938089,7.0236103156957785,109.410885895159,24.1893510620694,290.533547045459,5.848565768988949,74.7136880339907,2045.58715364661,230.681136793179,1.0,8.69717505134471,70.5239262064756
901.0,3.39571472802574,1935.18990194655,5.878850376260716,79.6531911746352,23.069705181167,251.923557349587,6.114374517867238,70.7905025294924,1633.42746620233,246.086217813321,1.0,4.72177023682637,56.0839067824464
902.0,2.43391053226713,2015.63738128364,6.663785932924971,95.6790903920723,23.0028431432368,247.733961398273,6.134961084516921,74.5929092009372,2240.79992224953,236.868483175995,1.0,7.68373798811348,58.4700050663036
903.0,3.05235456178337,1922.44707775184,4.923055592300805,47.2266530548257,21.0019222918212,294.906351287367,6.965890942181261,80.2396088698371,2685.95549070306,330.206809071784,1.0,9.835441363264,50.3250255982706
